Date,TridentTemp,Month,Year
2016-07-07,11.00166667,7,2016
2016-07-08,11.05416667,7,2016
2016-07-09,11.04,7,2016
2016-07-10,11.005,7,2016
2016-07-11,11.12875,7,2016
2016-07-12,11.22666667,7,2016
2016-07-13,11.42166667,7,2016
2016-07-14,11.46541667,7,2016
2016-07-15,11.63583333,7,2016
2016-07-16,11.68041667,7,2016
2016-07-17,11.78833333,7,2016
2016-07-18,11.98791667,7,2016
2016-07-19,12.11125,7,2016
2016-07-20,12.3175,7,2016
2016-07-21,12.32,7,2016
2016-07-22,12.30875,7,2016
2016-07-23,12.20625,7,2016
2016-07-24,12.18041667,7,2016
2016-07-25,12.14583333,7,2016
2016-07-26,12.21458333,7,2016
2016-07-27,12.27166667,7,2016
2016-07-28,12.30583333,7,2016
2016-07-29,12.39166667,7,2016
2016-07-30,12.54708333,7,2016
2016-07-31,12.62333333,7,2016
2016-08-01,12.6375,8,2016
2016-08-02,12.48791667,8,2016
2016-08-03,12.40208333,8,2016
2016-08-04,12.41541667,8,2016
2016-08-05,12.27875,8,2016
2016-08-06,12.47291667,8,2016
2016-08-07,12.1425,8,2016
2016-08-08,12.07,8,2016
2016-08-09,12.02916667,8,2016
2016-08-10,12.04208333,8,2016
2016-08-11,12.10875,8,2016
2016-08-12,12.17625,8,2016
2016-08-13,12.34208333,8,2016
2016-08-14,12.42833333,8,2016
2016-08-15,12.3825,8,2016
2016-08-16,12.41625,8,2016
2016-08-17,12.43583333,8,2016
2016-08-18,12.59916667,8,2016
2016-08-19,12.31125,8,2016
2016-08-20,12.105,8,2016
2016-08-21,12.10833333,8,2016
2016-08-22,11.91333333,8,2016
2016-08-23,11.65,8,2016
2016-08-24,11.54208333,8,2016
2016-08-25,11.42375,8,2016
2016-08-26,11.325,8,2016
2016-08-27,11.47125,8,2016
2016-08-28,11.54875,8,2016
2016-08-29,11.74375,8,2016
2016-08-30,11.92333333,8,2016
2016-08-31,12.03625,8,2016
2016-09-01,12.10083333,9,2016
2016-09-02,12.22,9,2016
2016-09-03,12.30333333,9,2016
2016-09-04,12.23583333,9,2016
2016-09-05,12.33791667,9,2016
2016-09-06,12.51041667,9,2016
2016-09-07,12.66,9,2016
2016-09-08,12.73666667,9,2016
2016-09-09,12.8175,9,2016
2016-09-10,12.66916667,9,2016
2016-09-11,12.86833333,9,2016
2016-09-12,12.94666667,9,2016
2016-09-13,12.59416667,9,2016
2016-09-14,12.56833333,9,2016
2016-09-15,12.45625,9,2016
2016-09-16,12.32416667,9,2016
2016-09-17,12.17791667,9,2016
2016-09-18,12.04166667,9,2016
2016-09-19,11.94083333,9,2016
2016-09-20,11.92041667,9,2016
2016-09-21,11.86375,9,2016
2016-09-22,11.7225,9,2016
2016-09-23,11.60625,9,2016
2016-09-24,11.56083333,9,2016
2016-09-25,11.50291667,9,2016
2016-09-26,11.40041667,9,2016
2016-09-27,11.30916667,9,2016
2016-09-28,11.21708333,9,2016
2016-09-29,11.18083333,9,2016
2016-09-30,11.1775,9,2016
2016-10-01,11.13916667,10,2016
2016-10-02,11.07791667,10,2016
2016-10-03,10.94166667,10,2016
2016-10-04,10.86708333,10,2016
2016-10-05,10.81625,10,2016
2016-10-06,10.77625,10,2016
2016-10-07,10.75791667,10,2016
2016-10-08,10.77125,10,2016
2016-10-09,10.75041667,10,2016
2016-10-10,10.7425,10,2016
2016-10-11,10.67291667,10,2016
2016-10-12,10.62708333,10,2016
2016-10-13,10.655,10,2016
2016-10-14,10.61416667,10,2016
2016-10-15,10.5325,10,2016
2016-10-16,10.39875,10,2016
2016-10-17,10.13875,10,2016
2016-10-18,9.89875,10,2016
2016-10-19,9.79625,10,2016
2016-10-20,9.730416667,10,2016
2016-10-21,9.697083333,10,2016
2016-10-22,9.2575,10,2016
2016-10-23,9.058333333,10,2016
2016-10-24,8.937083333,10,2016
2016-10-25,8.85125,10,2016
2016-10-26,8.867083333,10,2016
2016-10-27,8.902916667,10,2016
2016-10-28,8.885,10,2016
2016-10-29,8.935416667,10,2016
2016-10-30,8.99375,10,2016
2016-10-31,8.88625,10,2016
2016-11-01,8.85125,11,2016
2016-11-02,8.782916667,11,2016
2016-11-03,8.754166667,11,2016
2016-11-04,8.585833333,11,2016
2016-11-05,8.448333333,11,2016
2016-11-06,8.324166667,11,2016
2016-11-07,8.237916667,11,2016
2016-11-08,8.175,11,2016
2016-11-09,8.249166667,11,2016
2016-11-10,8.21375,11,2016
2016-11-11,8.15875,11,2016
2016-11-12,8.0925,11,2016
2016-11-13,8.04625,11,2016
2016-11-14,8.027916667,11,2016
2016-11-15,8.04125,11,2016
2016-11-16,7.848333333,11,2016
2016-11-17,7.695416667,11,2016
2016-11-18,7.52125,11,2016
2016-11-19,7.385833333,11,2016
2016-11-20,7.289166667,11,2016
2016-11-21,7.302916667,11,2016
2016-11-22,7.305833333,11,2016
2016-11-23,7.212916667,11,2016
2016-11-24,7.13375,11,2016
2016-11-25,6.960416667,11,2016
2016-11-26,6.89375,11,2016
2016-11-27,6.82875,11,2016
2016-11-28,6.62125,11,2016
2016-11-29,6.63,11,2016
2016-11-30,6.511666667,11,2016
2016-12-01,6.608333333,12,2016
2016-12-02,6.470833333,12,2016
2016-12-03,5.550833333,12,2016
2016-12-04,5.383333333,12,2016
2016-12-05,5.347083333,12,2016
2016-12-06,5.415833333,12,2016
2016-12-07,5.31125,12,2016
2016-12-08,5.38125,12,2016
2016-12-09,5.554166667,12,2016
2016-12-10,5.576666667,12,2016
2016-12-11,5.491666667,12,2016
2016-12-12,5.48625,12,2016
2016-12-13,5.45875,12,2016
2016-12-14,5.505833333,12,2016
2016-12-15,5.61625,12,2016
2016-12-16,5.68,12,2016
2016-12-17,5.60875,12,2016
2016-12-18,5.697916667,12,2016
2016-12-19,5.623333333,12,2016
2016-12-20,5.56875,12,2016
2016-12-21,5.465416667,12,2016
2016-12-22,5.074166667,12,2016
2016-12-23,4.745,12,2016
2016-12-24,4.68,12,2016
2016-12-25,4.8275,12,2016
2016-12-26,4.997083333,12,2016
2016-12-27,5.005,12,2016
2016-12-28,4.880416667,12,2016
2016-12-29,4.865833333,12,2016
2016-12-30,4.916666667,12,2016
2016-12-31,4.820833333,12,2016
2017-01-01,4.867083333,1,2017
2017-01-02,4.78875,1,2017
2017-01-03,4.776666667,1,2017
2017-01-04,4.776666667,1,2017
2017-01-05,4.707083333,1,2017
2017-01-06,4.404583333,1,2017
2017-01-07,4.305833333,1,2017
2017-01-08,4.260416667,1,2017
2017-01-09,4.359166667,1,2017
2017-01-10,4.34875,1,2017
2017-01-11,4.3025,1,2017
2017-01-12,4.346666667,1,2017
2017-01-13,4.5525,1,2017
2017-01-14,4.626666667,1,2017
2017-01-15,4.49625,1,2017
2017-01-16,4.294166667,1,2017
2017-01-17,4.15875,1,2017
2017-01-18,4.057916667,1,2017
2017-01-19,3.694166667,1,2017
2017-01-20,3.89625,1,2017
2017-01-21,3.89,1,2017
2017-01-22,3.967083333,1,2017
2017-01-23,3.863333333,1,2017
2017-01-24,3.976666667,1,2017
2017-01-25,4.085,1,2017
2017-01-26,4.180416667,1,2017
2017-01-27,3.946666667,1,2017
2017-01-28,3.73125,1,2017
2017-01-29,3.7975,1,2017
2017-01-30,3.813333333,1,2017
2017-01-31,3.869166667,1,2017
2017-02-01,3.932083333,2,2017
2017-02-02,4.1325,2,2017
2017-02-03,4.160416667,2,2017
2017-02-04,4.152083333,2,2017
2017-02-05,4.173333333,2,2017
2017-02-06,4.177916667,2,2017
2017-02-07,4.232083333,2,2017
2017-02-08,4.272083333,2,2017
2017-02-09,4.200833333,2,2017
2017-02-10,3.890833333,2,2017
2017-02-11,3.578333333,2,2017
2017-02-12,3.536666667,2,2017
2017-02-13,3.630416667,2,2017
2017-02-14,3.732916667,2,2017
2017-02-15,3.615,2,2017
2017-02-16,3.592083333,2,2017
2017-02-17,3.619583333,2,2017
2017-02-18,3.769166667,2,2017
2017-02-19,3.799583333,2,2017
2017-02-20,3.63875,2,2017
2017-02-21,3.547083333,2,2017
2017-02-22,3.65,2,2017
2017-02-23,3.647083333,2,2017
2017-02-24,3.68875,2,2017
2017-02-25,3.710833333,2,2017
2017-02-26,3.857083333,2,2017
2017-02-27,3.900833333,2,2017
2017-02-28,3.5675,2,2017
2017-03-01,3.335833333,3,2017
2017-03-02,3.089583333,3,2017
2017-03-03,2.777916667,3,2017
2017-03-04,2.90625,3,2017
2017-03-05,2.915,3,2017
2017-03-06,2.82375,3,2017
2017-03-07,2.852083333,3,2017
2017-03-08,2.77625,3,2017
2017-03-09,2.785,3,2017
2017-03-10,2.77625,3,2017
2017-03-11,2.946666667,3,2017
2017-03-12,2.984583333,3,2017
2017-03-13,2.875416667,3,2017
2017-03-14,2.855416667,3,2017
2017-03-15,2.66625,3,2017
2017-03-16,2.39875,3,2017
2017-03-17,2.530416667,3,2017
2017-03-18,2.621666667,3,2017
2017-03-19,2.686666667,3,2017
2017-03-20,2.645416667,3,2017
2017-03-21,2.73875,3,2017
2017-03-22,2.844166667,3,2017
2017-03-23,2.907083333,3,2017
2017-03-24,2.915833333,3,2017
2017-03-25,2.938333333,3,2017
2017-03-26,2.975833333,3,2017
2017-03-27,2.987083333,3,2017
2017-03-28,3.001666667,3,2017
2017-03-29,3.047916667,3,2017
2017-03-30,3.105416667,3,2017
2017-03-31,3.175833333,3,2017
2017-04-01,3.255,4,2017
2017-04-02,3.25625,4,2017
2017-04-03,3.349583333,4,2017
2017-04-04,3.420416667,4,2017
2017-04-05,3.524166667,4,2017
2017-04-06,3.63125,4,2017
2017-04-07,3.657916667,4,2017
2017-04-08,3.64875,4,2017
2017-04-09,3.699166667,4,2017
2017-04-10,3.760833333,4,2017
2017-04-11,3.871666667,4,2017
2017-04-12,3.991666667,4,2017
2017-04-13,4.105416667,4,2017
2017-04-14,4.230416667,4,2017
2017-04-15,4.3575,4,2017
2017-04-16,4.437916667,4,2017
2017-04-17,4.440833333,4,2017
2017-04-18,4.514166667,4,2017
2017-04-19,4.677083333,4,2017
2017-04-20,4.775,4,2017
2017-04-21,4.810416667,4,2017
2017-04-22,4.899166667,4,2017
2017-04-23,4.96875,4,2017
2017-04-24,5.01375,4,2017
2017-04-25,4.999166667,4,2017
2017-04-26,4.977083333,4,2017
2017-04-27,4.9525,4,2017
2017-04-28,4.99,4,2017
2017-04-29,5.02625,4,2017
2017-04-30,5.0025,4,2017
2017-05-01,5.046666667,5,2017
2017-05-02,5.069583333,5,2017
2017-05-03,5.131666667,5,2017
2017-05-04,5.206666667,5,2017
2017-05-05,5.27625,5,2017
2017-05-06,5.343333333,5,2017
2017-05-07,5.390416667,5,2017
2017-05-08,5.382083333,5,2017
2017-05-09,5.41375,5,2017
2017-05-10,5.427083333,5,2017
2017-05-11,5.529166667,5,2017
2017-05-12,5.71,5,2017
2017-05-13,5.83125,5,2017
2017-05-14,5.9525,5,2017
2017-05-15,6.150416667,5,2017
2017-05-16,6.153333333,5,2017
2017-05-17,6.32125,5,2017
2017-05-18,6.3725,5,2017
2017-05-19,6.3575,5,2017
2017-05-20,6.39375,5,2017
2017-05-21,6.39875,5,2017
2017-05-22,6.351666667,5,2017
2017-05-23,6.392083333,5,2017
2017-05-24,6.509583333,5,2017
2017-05-25,6.432083333,5,2017
2017-05-26,6.390833333,5,2017
2017-05-27,6.425416667,5,2017
2017-05-28,6.464166667,5,2017
2017-05-29,6.56875,5,2017
2017-05-30,6.711666667,5,2017
2017-05-31,6.85375,5,2017
2017-06-01,6.856666667,6,2017
2017-06-02,6.8975,6,2017
2017-06-03,7.122083333,6,2017
2017-06-04,7.243333333,6,2017
2017-06-05,7.495416667,6,2017
2017-06-06,7.336666667,6,2017
2017-06-07,7.23375,6,2017
2017-06-08,7.309583333,6,2017
2017-06-09,7.286666667,6,2017
2017-06-10,7.323333333,6,2017
2017-06-11,7.37125,6,2017
2017-06-12,7.446666667,6,2017
2017-06-13,7.51875,6,2017
2017-06-14,7.682083333,6,2017
2017-06-15,7.826666667,6,2017
2017-06-16,7.9625,6,2017
2017-06-17,8.209583333,6,2017
2017-06-18,8.257083333,6,2017
2017-06-19,8.472916667,6,2017
2017-06-20,8.655,6,2017
2017-06-21,8.671666667,6,2017
2017-06-22,8.812916667,6,2017
2017-06-23,8.910416667,6,2017
2017-06-24,8.944583333,6,2017
2017-06-25,8.89875,6,2017
2017-06-26,9.08375,6,2017
2017-06-27,8.92875,6,2017
2017-06-28,8.757083333,6,2017
2017-06-29,8.6275,6,2017
2017-06-30,8.617083333,6,2017
2017-07-01,8.537916667,7,2017
2017-07-02,8.49875,7,2017
2017-07-03,8.604166667,7,2017
2017-07-04,8.68,7,2017
2017-07-05,8.748333333,7,2017
2017-07-06,8.877916667,7,2017
2017-07-07,8.947916667,7,2017
2017-07-08,9.06875,7,2017
2017-07-09,9.12625,7,2017
2017-07-10,9.175416667,7,2017
2017-07-11,9.273333333,7,2017
2017-07-12,9.2525,7,2017
2017-07-13,9.292083333,7,2017
2017-07-14,9.33,7,2017
2017-07-15,9.435833333,7,2017
2017-07-16,9.491666667,7,2017
2017-07-17,9.5625,7,2017
2017-07-18,9.57875,7,2017
2017-07-19,9.634166667,7,2017
2017-07-20,9.490416667,7,2017
2017-07-21,9.52125,7,2017
2017-07-22,9.58375,7,2017
2017-07-23,9.5425,7,2017
2017-07-24,9.644583333,7,2017
2017-07-25,9.602083333,7,2017
2017-07-26,9.530416667,7,2017
2017-07-27,9.538333333,7,2017
2017-07-28,9.616666667,7,2017
2017-07-29,9.652083333,7,2017
2017-07-30,9.762083333,7,2017
2017-07-31,9.88375,7,2017
2017-08-01,9.960833333,8,2017
2017-08-02,10.12041667,8,2017
2017-08-03,10.10958333,8,2017
2017-08-04,10.245,8,2017
2017-08-05,10.24083333,8,2017
2017-08-06,10.25541667,8,2017
2017-08-07,10.20875,8,2017
2017-08-08,10.11,8,2017
2017-08-09,9.962916667,8,2017
2017-08-10,9.954583333,8,2017
2017-08-11,9.887916667,8,2017
2017-08-12,9.779583333,8,2017
2017-08-13,9.717083333,8,2017
2017-08-14,9.725,8,2017
2017-08-15,9.87125,8,2017
2017-08-16,9.961666667,8,2017
2017-08-17,10.0975,8,2017
2017-08-18,10.21708333,8,2017
2017-08-19,10.4175,8,2017
2017-08-20,10.51708333,8,2017
2017-08-21,10.49541667,8,2017
2017-08-22,10.58541667,8,2017
2017-08-23,10.64958333,8,2017
2017-08-24,10.64333333,8,2017
2017-08-25,10.66208333,8,2017
2017-08-26,10.67375,8,2017
2017-08-27,10.67291667,8,2017
2017-08-28,10.72708333,8,2017
2017-08-29,10.61125,8,2017
2017-08-30,10.59125,8,2017
2017-08-31,10.60416667,8,2017
2017-09-01,10.60958333,9,2017
2017-09-02,10.63458333,9,2017
2017-09-03,10.60708333,9,2017
2017-09-04,10.67583333,9,2017
2017-09-05,10.58333333,9,2017
2017-09-06,10.2675,9,2017
2017-09-07,10.2075,9,2017
2017-09-08,10.08041667,9,2017
2017-09-09,9.954583333,9,2017
2017-09-10,9.884166667,9,2017
2017-09-11,9.857083333,9,2017
2017-09-12,9.88,9,2017
2017-09-13,10.00583333,9,2017
2017-09-14,9.814166667,9,2017
2017-09-15,9.59,9,2017
2017-09-16,9.499166667,9,2017
2017-09-17,9.300833333,9,2017
2017-09-18,9.225833333,9,2017
2017-09-19,9.169583333,9,2017
2017-09-20,9.087083333,9,2017
2017-09-21,9.0575,9,2017
2017-09-22,9.065833333,9,2017
2017-09-23,9.105416667,9,2017
2017-09-24,9.03875,9,2017
2017-09-25,8.985416667,9,2017
2017-09-26,8.925833333,9,2017
2017-09-27,8.864583333,9,2017
2017-09-28,8.875,9,2017
2017-09-29,8.905416667,9,2017
2017-09-30,8.927083333,9,2017
2017-10-01,8.951666667,10,2017
2017-10-02,8.987083333,10,2017
2017-10-03,9.044166667,10,2017
2017-10-04,8.998333333,10,2017
2017-10-05,8.994583333,10,2017
2017-10-06,8.860833333,10,2017
2017-10-07,8.71875,10,2017
2017-10-08,8.545,10,2017
2017-10-09,8.238333333,10,2017
2017-10-10,8.179230769,10,2017
2017-10-11,8.072083333,10,2017
2017-10-12,8.1325,10,2017
2017-10-13,8.15375,10,2017
2017-10-14,8.133333333,10,2017
2017-10-15,8.129166667,10,2017
2017-10-16,8.012916667,10,2017
2017-10-17,7.935,10,2017
2017-10-18,7.79875,10,2017
2017-10-19,7.526666667,10,2017
2017-10-20,7.365416667,10,2017
2017-10-21,7.305833333,10,2017
2017-10-22,7.25375,10,2017
2017-10-23,7.276666667,10,2017
2017-10-24,7.285,10,2017
2017-10-25,7.18875,10,2017
2017-10-26,7.270416667,10,2017
2017-10-27,7.375416667,10,2017
2017-10-28,7.369166667,10,2017
2017-10-29,7.314166667,10,2017
2017-10-30,7.3375,10,2017
2017-10-31,7.460833333,10,2017
2017-11-01,7.5375,11,2017
2017-11-02,7.54625,11,2017
2017-11-03,7.54125,11,2017
2017-11-04,7.518333333,11,2017
2017-11-05,7.51625,11,2017
2017-11-06,7.32625,11,2017
2017-11-07,7.088333333,11,2017
2017-11-08,6.9875,11,2017
2017-11-09,6.843333333,11,2017
2017-11-10,6.568333333,11,2017
2017-11-11,6.312083333,11,2017
2017-11-12,6.16,11,2017
2017-11-13,5.9975,11,2017
2017-11-14,5.792083333,11,2017
2017-11-15,5.893333333,11,2017
2017-11-16,5.933333333,11,2017
2017-11-17,5.709166667,11,2017
2017-11-18,5.57375,11,2017
2017-11-19,5.76625,11,2017
2017-11-20,5.715833333,11,2017
2017-11-21,5.570416667,11,2017
2017-11-22,5.477083333,11,2017
2017-11-23,5.415,11,2017
2017-11-24,5.15875,11,2017
2017-11-25,4.93375,11,2017
2017-11-26,5.02875,11,2017
2017-11-27,5.152916667,11,2017
2017-11-28,5.039583333,11,2017
2017-11-29,4.94,11,2017
2017-11-30,4.801666667,11,2017
2017-12-01,4.829583333,12,2017
2017-12-02,4.925416667,12,2017
2017-12-03,5.182916667,12,2017
2017-12-04,5.260416667,12,2017
2017-12-05,5.387083333,12,2017
2017-12-06,5.434583333,12,2017
2017-12-07,5.59875,12,2017
2017-12-08,5.582083333,12,2017
2017-12-09,5.67375,12,2017
2017-12-10,5.80875,12,2017
2017-12-11,5.881666667,12,2017
2017-12-12,5.661666667,12,2017
2017-12-13,5.620416667,12,2017
2017-12-14,5.785833333,12,2017
2017-12-15,5.714583333,12,2017
2017-12-16,5.694583333,12,2017
2017-12-17,5.814166667,12,2017
2017-12-18,5.705416667,12,2017
2017-12-19,5.57875,12,2017
2017-12-20,5.564583333,12,2017
2017-12-21,5.436666667,12,2017
2017-12-22,5.3875,12,2017
2017-12-23,5.342916667,12,2017
2017-12-24,5.30875,12,2017
2017-12-25,5.344166667,12,2017
2017-12-26,5.442916667,12,2017
2017-12-27,5.454583333,12,2017
2017-12-28,5.34,12,2017
2017-12-29,5.260416667,12,2017
2017-12-30,5.165,12,2017
2017-12-31,5.078333333,12,2017
2018-01-01,5.041666667,1,2018
2018-01-02,5.048333333,1,2018
2018-01-03,5.137916667,1,2018
2018-01-04,5.12875,1,2018
2018-01-05,4.982916667,1,2018
2018-01-06,4.965,1,2018
2018-01-07,4.980833333,1,2018
2018-01-08,4.985833333,1,2018
2018-01-09,4.92625,1,2018
2018-01-10,4.93625,1,2018
2018-01-11,4.873333333,1,2018
2018-01-12,4.7925,1,2018
2018-01-13,4.842083333,1,2018
2018-01-14,4.795416667,1,2018
2018-01-15,4.826666667,1,2018
2018-01-16,4.9575,1,2018
2018-01-17,5.0075,1,2018
2018-01-18,5.035,1,2018
2018-01-19,4.998333333,1,2018
2018-01-20,4.931666667,1,2018
2018-01-21,4.709166667,1,2018
2018-01-22,4.45375,1,2018
2018-01-23,4.240833333,1,2018
2018-01-24,3.825,1,2018
2018-01-25,3.305,1,2018
2018-01-26,2.914583333,1,2018
2018-01-27,2.983333333,1,2018
2018-01-28,2.964583333,1,2018
2018-01-29,2.95375,1,2018
2018-01-30,2.965416667,1,2018
2018-01-31,3.025416667,1,2018
2018-02-01,3.310416667,2,2018
2018-02-02,3.418333333,2,2018
2018-02-03,3.52625,2,2018
2018-02-04,3.616666667,2,2018
2018-02-05,3.63125,2,2018
2018-02-06,3.64125,2,2018
2018-02-07,3.513333333,2,2018
2018-02-08,3.5275,2,2018
2018-02-09,3.62375,2,2018
2018-02-10,3.78625,2,2018
2018-02-11,3.982083333,2,2018
2018-02-12,3.841666667,2,2018
2018-02-13,3.811666667,2,2018
2018-02-14,3.877916667,2,2018
2018-02-15,3.860416667,2,2018
2018-02-16,3.854583333,2,2018
2018-02-17,3.865,2,2018
2018-02-18,3.862916667,2,2018
2018-02-19,3.889583333,2,2018
2018-02-20,3.95625,2,2018
2018-02-21,4.014583333,2,2018
2018-02-22,4.068333333,2,2018
2018-02-23,3.894583333,2,2018
2018-02-24,3.772083333,2,2018
2018-02-25,3.617916667,2,2018
2018-02-26,3.57,2,2018
2018-02-27,3.285,2,2018
2018-02-28,3.026666667,2,2018
2018-03-01,3.067083333,3,2018
2018-03-02,3.337083333,3,2018
2018-03-03,3.419166667,3,2018
2018-03-04,3.419166667,3,2018
2018-03-05,3.552916667,3,2018
2018-03-06,3.579166667,3,2018
2018-03-07,3.624583333,3,2018
2018-03-08,3.685,3,2018
2018-03-09,3.485833333,3,2018
2018-03-10,3.625,3,2018
2018-03-11,3.68,3,2018
2018-03-12,3.76125,3,2018
2018-03-13,3.78375,3,2018
2018-03-14,3.832916667,3,2018
2018-03-15,3.87375,3,2018
2018-03-16,3.92875,3,2018
2018-03-17,4.015416667,3,2018
2018-03-18,4.109166667,3,2018
2018-03-19,4.1875,3,2018
2018-03-20,4.062916667,3,2018
2018-03-21,3.900833333,3,2018
2018-03-22,3.78625,3,2018
2018-03-23,3.800416667,3,2018
2018-03-24,3.793333333,3,2018
2018-03-25,3.841666667,3,2018
2018-03-26,3.86125,3,2018
2018-03-27,3.880416667,3,2018
2018-03-28,3.967083333,3,2018
2018-03-29,4.013333333,3,2018
2018-03-30,4.01625,3,2018
2018-03-31,4.039166667,3,2018
2018-04-01,4.114583333,4,2018
2018-04-02,4.222083333,4,2018
2018-04-03,4.247083333,4,2018
2018-04-04,4.298333333,4,2018
2018-04-05,4.331666667,4,2018
2018-04-06,4.352083333,4,2018
2018-04-07,4.354166667,4,2018
2018-04-08,4.3475,4,2018
2018-04-09,4.366666667,4,2018
2018-04-10,4.302083333,4,2018
2018-04-11,4.3725,4,2018
2018-04-12,4.395833333,4,2018
2018-04-13,4.42125,4,2018
2018-04-14,4.49375,4,2018
2018-04-15,4.576666667,4,2018
2018-04-16,4.5925,4,2018
2018-04-17,4.635833333,4,2018
2018-04-18,4.670416667,4,2018
2018-04-19,4.695416667,4,2018
2018-04-20,4.742083333,4,2018
2018-04-21,4.774583333,4,2018
2018-04-22,4.81625,4,2018
2018-04-23,4.887916667,4,2018
2018-04-24,4.967916667,4,2018
2018-04-25,4.934166667,4,2018
2018-04-26,4.915833333,4,2018
2018-04-27,4.94,4,2018
2018-04-28,4.931666667,4,2018
2018-04-29,4.958333333,4,2018
2018-04-30,5.002083333,4,2018
2018-05-01,5.110416667,5,2018
2018-05-02,5.175416667,5,2018
2018-05-03,5.200416667,5,2018
2018-05-04,5.38125,5,2018
2018-05-05,5.389166667,5,2018
2018-05-06,5.29875,5,2018
2018-05-07,5.287083333,5,2018
2018-05-08,5.39625,5,2018
2018-05-09,5.471666667,5,2018
2018-05-10,5.453333333,5,2018
2018-05-11,5.459583333,5,2018
2018-05-12,5.381666667,5,2018
2018-05-13,5.387916667,5,2018
2018-05-14,5.376666667,5,2018
2018-05-15,5.490833333,5,2018
2018-05-16,5.605,5,2018
2018-05-17,5.64625,5,2018
2018-05-18,5.706666667,5,2018
2018-05-19,5.79,5,2018
2018-05-20,5.8025,5,2018
2018-05-21,5.876666667,5,2018
2018-05-22,5.945,5,2018
2018-05-23,6.031666667,5,2018
2018-05-24,6.158333333,5,2018
2018-05-25,6.208333333,5,2018
2018-05-26,6.252916667,5,2018
2018-05-27,6.42625,5,2018
2018-05-28,6.575416667,5,2018
2018-05-29,6.655,5,2018
2018-05-30,6.7075,5,2018
2018-05-31,6.81875,5,2018
2018-06-01,6.959166667,6,2018
2018-06-02,6.909583333,6,2018
2018-06-03,7.065416667,6,2018
2018-06-04,7.09875,6,2018
2018-06-05,7.050416667,6,2018
2018-06-06,6.979583333,6,2018
2018-06-07,7.011666667,6,2018
2018-06-08,7.109583333,6,2018
2018-06-09,7.285416667,6,2018
2018-06-10,7.375416667,6,2018
2018-06-11,7.590833333,6,2018
2018-06-12,7.732916667,6,2018
2018-06-13,7.890416667,6,2018
2018-06-14,8.05875,6,2018
2018-06-15,8.18625,6,2018
2018-06-16,7.89375,6,2018
2018-06-17,7.790416667,6,2018
2018-06-18,7.61625,6,2018
2018-06-19,7.623333333,6,2018
2018-06-20,7.594166667,6,2018
2018-06-21,7.50375,6,2018
2018-06-22,7.497083333,6,2018
2018-06-23,7.564583333,6,2018
2018-06-24,7.654583333,6,2018
2018-06-25,7.78,6,2018
2018-06-26,7.955416667,6,2018
2018-06-27,8.069583333,6,2018
2018-06-28,8.159583333,6,2018
2018-06-29,8.201666667,6,2018
2018-06-30,8.36,6,2018
2018-07-01,8.399166667,7,2018
2018-07-02,8.532083333,7,2018
2018-07-03,8.679166667,7,2018
2018-07-04,8.89375,7,2018
2018-07-05,8.9375,7,2018
2018-07-06,9.228333333,7,2018
2018-07-07,9.539166667,7,2018
2018-07-08,9.67125,7,2018
2018-07-09,10.03041667,7,2018
2018-07-10,9.612916667,7,2018
2018-07-11,9.386666667,7,2018
2018-07-12,9.427083333,7,2018
2018-07-13,9.659583333,7,2018
2018-07-14,9.480416667,7,2018
2018-07-15,9.355,7,2018
2018-07-16,9.40625,7,2018
2018-07-17,9.464583333,7,2018
2018-07-18,9.5125,7,2018
2018-07-19,9.685833333,7,2018
2018-07-20,9.692916667,7,2018
2018-07-21,9.799583333,7,2018
2018-07-22,9.914166667,7,2018
2018-07-23,9.946666667,7,2018
2018-07-24,9.985,7,2018
2018-07-25,9.945416667,7,2018
2018-07-26,9.959166667,7,2018
2018-07-27,9.94625,7,2018
2018-07-28,9.909166667,7,2018
2018-07-29,9.817083333,7,2018
2018-07-30,9.800833333,7,2018
2018-07-31,9.808333333,7,2018
2018-08-01,9.736666667,8,2018
2018-08-02,9.64125,8,2018
2018-08-03,9.61125,8,2018
2018-08-04,9.7325,8,2018
2018-08-05,9.791666667,8,2018
2018-08-06,9.857083333,8,2018
2018-08-07,9.947916667,8,2018
2018-08-08,10.18291667,8,2018
2018-08-09,10.52125,8,2018
2018-08-10,10.67083333,8,2018
2018-08-11,10.66166667,8,2018
2018-08-12,10.84291667,8,2018
2018-08-13,10.45583333,8,2018
2018-08-14,10.1275,8,2018
2018-08-15,9.859583333,8,2018
2018-08-16,9.9125,8,2018
2018-08-17,9.961666667,8,2018
2018-08-18,9.88125,8,2018
2018-08-19,10.00166667,8,2018
2018-08-20,10.11291667,8,2018
2018-08-21,10.16416667,8,2018
2018-08-22,10.22583333,8,2018
2018-08-23,10.34541667,8,2018
2018-08-24,10.39375,8,2018
2018-08-25,10.40875,8,2018
2018-08-26,10.49458333,8,2018
2018-08-27,10.50125,8,2018
2018-08-28,10.45708333,8,2018
2018-08-29,10.51541667,8,2018
2018-08-30,10.65875,8,2018
2018-08-31,10.70333333,8,2018
2018-09-01,10.6625,9,2018
2018-09-02,10.72708333,9,2018
2018-09-03,10.77791667,9,2018
2018-09-04,10.86666667,9,2018
2018-09-05,10.94458333,9,2018
2018-09-06,11.00625,9,2018
2018-09-07,11.03958333,9,2018
2018-09-08,11.13708333,9,2018
2018-09-09,11.32833333,9,2018
